Year,country,Gallons,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
1999-01-01,SI,9695112.4,90.6842105263158,17.944521391032318,14.68421052631579,5.754733622360594,110.3157894736842,33.96411935423576,104.05263157894736,42.22883912447949,1.0526315789473684,1.68238204838412,3.947368421052632,8.73990645901206,2.905263157894737,0.9433767270411154,86.57894736842105,6.784916191029796,6409.736842105263,1743.3967752033598,,,,,55.45157894736842,16.327381658210403,48.88947368421052,5.400194928255639,56.96666666666667,6.511889578482805
2000-01-01,SI,10883886.4,83.89473684210526,16.676312997922484,16.526315789473685,9.674527958927516,95.0,36.46459470043054,117.3157894736842,41.86360476008692,7.578947368421052,6.954740904780823,2.526315789473684,7.42644240424887,3.0721052631578947,1.5151662136448136,91.89473684210526,7.866205755156431,5985.421052631579,1740.2357540092555,,,,,56.17368421052631,22.83110553864966,50.810526315789474,5.328215746470448,59.93684210526315,6.554151400814246
2001-01-01,SI,17039094.0,84.36842105263158,17.47127969082653,13.63157894736842,6.220133316861637,102.47368421052632,38.705969136344144,104.73684210526316,39.61038318598233,5.7368421052631575,6.870566087490397,1.4210526315789471,7.862115840985556,2.667894736842105,0.9048301187845424,89.6842105263158,8.138063048136125,5407.684210526316,1819.3859480797848,,,,,51.0078947368421,16.930525219570903,49.28947368421053,5.592246093857907,58.031578947368416,6.693699577594418
2002-01-01,SI,14265288.0,90.15789473684212,16.40888363016521,14.052631578947368,6.141603882180456,89.84210526315789,44.27472712494459,101.78947368421052,39.25073098734513,2.526315789473684,3.186227672911296,6.473684210526316,5.378645234759726,2.521578947368421,1.1671725720155943,89.47368421052632,7.611164468161456,6032.0,1720.498215956968,,,,,52.84157894736842,14.461054311939549,50.28421052631579,5.429882662728001,58.531578947368416,6.497097867644781
2003-01-01,SI,17725941.2,70.0,13.755806854642232,11.105263157894736,5.743544558333927,119.05555555555556,35.391046096305914,124.55555555555556,34.81585545192984,20.0,14.824463089176382,-1.1111111111111112,8.66968273311143,2.9105263157894736,1.1819685730180558,95.83333333333331,8.233718336636178,6013.222222222223,1791.838935630608,,,,,41.322631578947366,13.688724005994157,49.8,5.47851418242746,59.51111111111111,6.621967797893605
2004-01-01,SI,13367103.2,90.26315789473684,12.328116487945382,17.473684210526315,8.494236091822838,113.38888888888889,38.89070490624431,98.83333333333331,37.11072462716056,1.7222222222222223,2.6525360906910014,4.111111111111111,8.10148053926593,2.7468421052631578,1.0605661623846585,88.72222222222223,7.857596965062508,6406.764705882353,1826.5282139010253,,,,,57.47055555555556,17.68688662531459,48.2764705882353,5.552761634061549,56.6764705882353,6.59047887218417
2005-01-01,SI,16748504.8,90.21052631578948,13.243778192748229,14.210526315789474,5.769449688454032,127.05263157894736,32.75578606090588,92.42105263157896,35.10827029739366,2.736842105263158,3.694471925325397,-2.3684210526315788,8.635910338141604,2.5668421052631576,0.5836765907359139,89.3157894736842,6.984527595406446,6280.333333333333,1809.5733328767928,,,,,53.45368421052632,12.784806612419256,47.56842105263158,5.46718012137264,56.026315789473685,6.544449905179466
2006-01-01,SI,13921864.4,74.6842105263158,11.16070802004836,11.789473684210526,4.790951510323289,111.5,35.47202709012205,103.63157894736842,39.544925965168325,8.105263157894736,8.458360340463322,-0.1111111111111111,7.513821686723027,2.633157894736842,0.7759800443566612,91.3157894736842,7.746344166974277,6768.111111111111,1858.387912677794,,,,,44.666315789473686,11.487734140051924,48.91111111111111,5.354260413461732,57.99473684210527,6.41348177965851
2007-01-01,SI,17541020.8,79.47368421052632,13.570263327718653,12.36842105263158,4.399627841783761,94.05555555555556,45.95198545569344,117.66666666666669,41.30660109616437,7.111111111111111,5.004573072099849,12.11111111111111,7.0200459935554544,3.513157894736842,2.135126987198183,94.5,8.190740826940969,5001.578947368421,1748.6112367561695,,,,,47.76947368421053,10.944047328562892,50.68888888888889,5.512754077259375,60.0,6.7424031324150295
2008-01-01,SI,14661546.0,96.63157894736842,18.32487843317503,14.526315789473683,8.415385520003964,94.22222222222224,44.1835150993665,103.5,33.579142686039674,2.611111111111111,4.002041962458796,11.555555555555555,5.690262293367526,2.7794736842105263,1.0176250875019983,87.72222222222223,7.184997077698496,6072.555555555556,1835.6965731015384,,,,,57.37842105263158,19.023581057658674,50.30555555555556,5.636381006432513,58.84444444444445,6.7675890417421565
2009-01-01,SI,15638982.4,90.25,16.312329853922098,13.4,6.361065782927955,102.42105263157896,37.46007621377085,120.6842105263158,42.72008717164815,3.473684210526316,6.167733430727582,-1.1578947368421053,7.112298877412101,3.6005263157894736,1.7477333692026829,88.15789473684211,7.31257028756143,5973.705882352941,1961.1493685051723,,,,,54.72736842105263,17.734291278043873,49.857894736842105,5.598046860733731,58.55263157894737,6.837020827902284
2010-01-01,SI,15057804.0,103.25,17.408029000556343,15.85,8.380899336241344,111.35,37.85050232580526,92.2,32.37055191959117,5.25,4.27815749814653,1.95,7.563590069328328,4.0795,1.3080820632554084,90.9,8.136338242723197,6105.55,1809.1748475333632,,,,,63.9495,21.36238023279537,48.195,5.50879440435688,56.120000000000005,6.5611776863288
2011-01-01,SI,16854173.6,60.2,10.262860994355991,11.95,4.032434291565018,113.9,35.143165840077046,131.85,43.15123343971087,7.8,6.287832862382966,10.2,5.727128425310542,2.968,1.2328341332068966,92.45,6.886103473854541,6048.65,1770.8216135009493,,,,,39.6895,11.769498703718952,50.135000000000005,5.035795552055828,59.57000000000001,6.331383818142095
2012-01-01,SI,12785924.8,,,,,105.88888888888889,45.048430728618186,112.8,29.752310834622577,11.2,8.843076387773657,-1.8888888888888888,8.992280640144141,,,94.4,3.646916505762095,8045.0,3305.424783594387,,,,,,,49.85,2.212841310773701,59.44,3.4832456129305625
2013-01-01,SI,13895447.2,102.65,16.410122036814897,13.35,7.328926107878075,100.5,36.57364596191318,107.4,35.817373026595845,13.9,8.1104221448961,9.5,7.633030714908518,2.6005,0.8906323891660232,97.9,8.540306909313221,5931.333333333333,639.0532059226367,,,,,57.559000000000005,16.796769708237917,49.79,5.37596013456397,57.95,6.434978427968587
2014-01-01,SI,13050096.8,109.55,16.145636529643802,21.95,8.852445395125814,62.5,49.07084030685691,104.85,44.44070561759201,1.6,1.8467610337532772,7.2,8.847241615923368,3.5815,1.401718024801219,88.85,7.659016014853962,5192.55,1774.2721999382404,,,,,72.136,20.21569307037949,51.69500000000001,5.48696781378146,59.625,6.553092881669654
2015-01-01,SI,16299412.4,67.6,12.483251937991492,12.1,4.72284481619868,103.1,39.790107207432186,108.4,35.64651012666635,14.9,10.900989815029112,8.45,7.535704486327948,3.163,0.8624878336289125,92.7,7.787304107530274,5461.55,1812.906490897101,,,,,44.233,12.14549260122107,51.115,5.072762664725364,60.105,6.213268908257212
2016-01-01,SI,19522310.8,91.72222222222224,14.045328114005216,15.0,6.333849308187206,99.11111111111111,43.21613109624813,115.22222222222224,37.56963034397606,4.444444444444445,7.204755147263933,10.555555555555555,6.608570391119329,2.9855555555555555,1.5840648464972944,88.83333333333333,7.366458164026518,5489.666666666667,1752.9695477372445,,,,,55.547222222222224,17.318164827906447,50.65555555555555,5.605797652454236,59.53333333333333,6.701009581530588
2017-01-01,SI,16642836.0,75.70588235294117,15.05309231471375,19.352941176470587,8.674251959611475,105.58333333333331,47.69116238567655,112.07692307692308,41.41348721222258,13.076923076923077,11.06391686566093,1.0833333333333333,7.391128998927557,3.158823529411765,1.6221740132956652,94.3846153846154,9.412212470495106,5943.571428571428,1907.0232427402784,,,,,56.561764705882354,20.43520315390029,49.76666666666667,6.584048676133629,59.2,7.648420316204739
2018-01-01,SI,23484890.8,87.0,14.949916387726052,12.352941176470589,6.184063959794037,97.3529411764706,36.16963708774009,136.41176470588235,43.090107367482574,6.294117647058823,7.888002803960842,-0.4117647058823529,9.880908507884104,2.968235294117647,0.993505380547318,89.58823529411765,7.7059946107674175,5680.625,1981.9048707409413,,,,,50.89,15.250613102429693,51.57058823529412,5.8337128728069,60.3,6.848266203938044
2019-01-01,SI,20024237.6,90.70588235294116,15.607549078420162,17.235294117647058,8.004134960792967,95.875,41.91399925243753,117.375,38.82761045098363,7.5,6.841052550594828,10.6875,6.300462945953522,3.247058823529412,1.787224680565801,93.0625,6.932712311931026,5547.25,1876.3645878844195,,,,,59.56,18.203070139402318,51.11333333333334,5.879123679435163,60.5,6.948477051364084
2020-01-01,SI,19627979.6,81.72222222222223,12.484369312231316,15.833333333333334,6.793162652515352,100.05555555555556,41.25882753633703,116.58823529411764,45.50145440468004,3.5294117647058822,4.556830683968074,15.944444444444445,6.530221347678285,2.992777777777777,0.8792764776695705,89.17647058823529,7.576569920795678,5332.470588235294,1794.290915572467,,,,,54.34944444444445,16.161645035745522,50.87058823529412,5.519823899578039,60.3764705882353,6.803999688764389
2021-01-01,SI,15348393.2,82.66666666666667,11.666946775348878,12.166666666666666,6.2426427284679775,111.77777777777776,42.13641090770554,112.22222222222224,36.04010112206802,9.333333333333334,8.443584407528524,9.166666666666666,7.883340587817414,2.458333333333333,0.8694234059556536,91.05555555555556,8.170767277832402,5919.0,1879.9609038488009,,,,,49.46722222222222,12.604134618335532,49.605555555555554,5.663969946561823,58.92777777777778,6.875943191391406
2022-01-01,SI,14423791.2,78.44444444444444,10.376569886739029,10.944444444444445,4.56936373769043,102.94117647058825,37.09189700634644,132.41176470588235,40.21513835536534,14.235294117647058,11.020035230006672,12.294117647058824,7.57268698912705,3.0933333333333333,1.8162922801847787,95.29411764705884,8.708937262105762,5780.833333333333,1723.4190794839806,,,,,44.772777777777776,12.882447157711995,52.06470588235294,5.625271235290633,61.811764705882354,6.871943170688802
2023-01-01,SI,15269141.6,110.0,24.04163056034261,28.5,7.7781745930520225,,,,,,,,,4.345,1.0111626970967629,,,5291.882352941177,1864.1018240144815,,,,,93.53,31.28240399969287,,,,
1995-01-01,SF,220293030.8,39.57954545454545,16.333958414669826,4.556818181818182,4.6580987551295205,22.33333333333333,20.404247923737188,209.5,75.50938131561314,35.5,36.64696440361739,27.666666666666668,10.263202878893768,1.955,0.9279739393883364,99.5,5.686240703077328,1962.0,303.550654751394,,,,,21.52694736842105,12.943270663782156,62.5,2.487971060924949,73.9,5.360970061472083
2000-01-01,SF,183573122.8,33.8,22.487774456357396,3.0,2.1213203435596424,17.666666666666668,18.556220879622373,250.16666666666663,78.24427561596225,43.833333333333336,45.23015218487184,27.666666666666668,14.364307617610162,1.968,0.8334086632619077,99.16666666666669,6.4316923641190025,1458.3333333333333,313.3326241126725,,,,,15.244,10.174358947864972,64.89999999999999,3.858756276314947,76.3,5.696314598053727
2001-01-01,SF,170945701.20000002,,,,,15.0,12.675435561221027,254.0,22.286019533929032,46.75,45.71196050634159,29.0,12.83225103661344,,,100.75,2.5000000000000013,,,,,,,,,64.3,2.8284271247461903,76.775,3.1647801398096065
2002-01-01,SF,189913250.8,,,,,,,243.33333333333331,17.559422921421234,41.0,42.0,,,,,99.33333333333331,2.081665999466131,,,,,,,,,,,76.26666666666667,2.888482877451985
2004-01-01,SF,245125198.8,,,,,,,336.0,,173.0,,,,,,109.0,,,,,,,,,,,,88.4,
2005-01-01,SF,222062983.2,,,,,19.5,21.920310216782973,292.75,43.39258769267704,108.25,47.62614828012024,26.5,4.949747468305833,,,105.0,2.8284271247461894,1597.5,573.46359954229,,,,,,,64.7,2.5455844122715745,82.725,4.072161588149468
2006-01-01,SF,248268845.6,,,,,21.0,,283.5,26.16295090390226,90.5,0.7071067811865476,28.0,,,,102.5,0.7071067811865476,1794.0,,,,,,,,63.7,,80.3,0.9899494936611706
2007-01-01,SF,258439467.6,,,,,11.8,16.099689437998485,270.42857142857144,44.15449068462965,76.14285714285714,58.72088944441201,33.2,9.311283477587825,,,103.28571428571428,5.345224838248489,1153.75,757.5858037212682,,,,,,,66.225,2.973634140239854,79.71428571428571,5.005140214961874
2008-01-01,SF,268530838.0,,,,,5.0,10.0,267.2857142857143,50.34121666426126,78.14285714285714,51.317406310882376,30.75,3.862210075418822,,,103.0,3.958114029012639,1480.25,469.59441720134055,,,,,,,64.775,1.4522970311429635,79.32857142857142,5.2503061135246485
2009-01-01,SF,263802159.2,,,,,8.5,14.45683229480096,292.0,28.13064758112287,92.0,72.79194094586754,35.75,10.874281585465774,,,101.75,6.238322424070967,1201.6666666666667,936.387918190604,,,,,,,66.23333333333333,3.3080709383768303,80.65,5.000333322222963
2010-01-01,SF,246393224.4,,,,,18.75,17.727097901235837,280.0,24.26245384677046,76.75,39.936407783708674,26.0,7.874007874011811,,,104.0,3.829708431025352,1489.0,192.7200041511,,,,,,,65.56666666666666,1.6010413278030435,80.1,3.281259920619924
2011-01-01,SF,256907270.0,,,,,46.0,18.384776310850235,262.6,45.396035069155545,74.8,64.04841918423904,23.5,2.1213203435596424,,,100.2,5.449770637375485,1936.5,283.5498192558056,,,,,,,63.5,1.131370849898472,79.06,5.729136060524311
2012-01-01,SF,279203386.8,,,,,49.0,8.48528137423857,260.6,56.23433115099708,81.8,69.27986720541546,19.5,2.1213203435596424,,,102.6,6.34822809924155,1939.5,378.3021279348029,,,,,,,63.75,1.9091883092036777,79.4,6.319810123729985
2013-01-01,SF,290113690.40000004,,,,,31.0,15.0996688705415,304.6666666666667,38.55299383100271,128.66666666666666,39.01709027251179,24.33333333333333,3.785938897200183,,,105.66666666666669,3.78593889720018,1820.0,270.1147904132612,,,,,,,64.35,1.9091883092036752,83.73333333333333,4.401514890731749
2014-01-01,SF,302741112.0,,,,,14.2,15.725421739619224,298.8181818181818,23.861341881035035,86.0909090909091,49.12322168883989,29.1,9.515484456634065,,,103.0,5.039841267341661,1221.0,502.2730830932512,,,,,,,66.14444444444445,2.170317437099413,81.41818181818182,3.30327661022149
2015-01-01,SF,296691573.2,,,,,5.666666666666667,6.689544080129827,267.55555555555554,58.49168981810816,74.33333333333333,48.80317612614982,32.111111111111114,8.161563031130196,,,104.55555555555556,8.33833183423266,1295.875,517.9888133099843,,,,,,,65.475,2.780416207281616,79.15555555555555,5.048542143805257
2016-01-01,SF,278199533.2,,,,,8.8,7.330302403948513,284.7,58.10153947090292,95.3,44.1287258420685,28.0,5.033222956847166,,,105.0,5.228129047119372,1289.5555555555557,256.2465175915134,,,,,,,66.35,2.4377813227969747,81.14,5.004042810013165
2017-01-01,SF,285834104.0,,,,,11.333333333333334,13.388427838995884,287.9,66.03610123763112,76.3,51.073041377575656,30.33333333333333,6.708203932499369,,,101.2,7.29992389610254,1178.3333333333333,431.8266434577653,,,,,,,65.69999999999999,2.5700194551792794,80.45,5.409918873903955
2018-01-01,SF,251042651.6,,,,,10.5,14.849242404917495,295.5,38.89087296526012,49.0,62.22539674441618,36.0,16.97056274847714,,,98.5,6.363961030678928,979.5,1021.7692988145612,,,,,,,66.75,3.4648232278140867,78.65,2.3334523779156098
2019-01-01,SF,256378926.0,,,,,7.0,12.083045973594572,310.0,8.717797887081348,95.66666666666669,12.50333288900737,32.75,7.847504911329035,,,107.33333333333331,1.1547005383792497,1063.3333333333333,355.37632635465934,,,,,,,67.03333333333333,2.1126602503321137,82.60000000000001,0.7549834435270735
2020-01-01,SF,274342622.0,,,,,17.0,19.39071942966532,305.57142857142856,15.977662979475896,98.85714285714286,41.4303776289354,28.666666666666668,5.853773711604052,,,104.85714285714286,2.544836041121409,1273.5,296.25580163095543,,,,,,,66.26666666666667,1.4610498508492669,82.5,3.155418619877036
2021-01-01,SF,285992607.2,,,,,9.428571428571429,15.425705201136866,287.1428571428572,18.26133046840209,56.0,29.20045661743437,31.285714285714285,8.440266301373153,,,100.57142857142856,5.223572942509208,1185.0,489.46875964321424,,,,,,,65.88571428571429,2.0464836276147538,79.57142857142857,1.5553287816560253
2022-01-01,SF,273074596.40000004,,,,,5.5,10.310189135025604,293.6666666666667,24.606232272874824,72.0,39.288675213094166,32.666666666666664,8.778762251403478,,,105.83333333333331,8.518607084885804,1107.0,613.507946158809,,,,,,,66.78333333333333,2.267524347535584,80.43333333333334,1.662127151173057
2023-01-01,SF,245838463.2,,,,,9.25,9.776672917374976,275.6,26.63268668384772,84.8,54.96089518921613,28.25,3.3040379335998344,,,105.0,5.0990195135927845,1527.5,325.61480310329875,,,,,,,64.55,1.5154757228892417,81.03999999999999,5.274751178965696
1995-01-01,SP,551485467.2,44.922077922077925,27.583731968492547,3.896103896103896,5.090198051116468,24.36111111111111,28.968319536628503,187.35064935064932,59.1111277781466,23.766233766233768,22.24143602419409,28.98611111111111,9.863138168082797,1.6923376623376625,0.7253672320459772,100.53246753246754,7.171919686462167,2735.231884057971,1374.972600207509,,,,,20.582727272727272,16.15191276243057,60.57361111111111,5.212633436142725,70.06493506493507,5.092299817365279
1996-01-01,SP,818933200.0,65.66666666666667,27.38369344457878,7.833333333333333,7.808115436305144,3.8333333333333335,3.920034013457877,159.0,63.86704940734306,23.0,26.229754097208,30.0,4.795831523312719,1.854,0.5965567869029736,99.4,4.037325847637271,2119.6,1029.1493088954585,,,,,33.778000000000006,20.040732771034097,61.32000000000001,4.026412795529041,69.0,5.180733538795446
1997-01-01,SP,877526549.6,40.0,,0.0,,0.0,,213.0,,0.0,,46.0,,0.86,,89.0,,924.0,,,,,,13.43,,66.6,,72.0,
1998-01-01,SP,823556210.0,18.0,,1.0,,0.0,,193.0,,4.0,,41.0,,1.06,,97.0,,899.0,,,,,,7.82,,66.0,,71.4,
1999-01-01,SP,890867235.6,23.0,,1.0,,0.0,,195.0,,9.0,,41.0,,1.48,,102.0,,1217.0,,,,,,10.52,,66.1,,71.8,
2000-01-01,SP,1101385902.4,52.732394366197184,31.619595075783927,3.8732394366197194,5.999832324954205,31.014492753623188,33.2129903508814,167.5,57.06359279951101,28.485714285714284,27.884203027303982,27.231884057971016,10.608189022604234,1.6983098591549295,0.8947657090234659,97.68571428571428,6.094765768448917,3185.405797101449,1553.771666536176,,,,,24.05098591549296,19.385500778743268,59.15217391304348,5.518914234000257,68.82285714285715,5.277218509469489
2001-01-01,SP,805724600.0,44.5,23.41522426270411,4.166666666666667,3.270622218625945,28.416666666666668,40.387798187376376,169.72727272727272,52.64805962063732,37.09090909090909,35.21492452201068,22.90909090909091,12.340620287931603,1.8072727272727271,0.7377274687727291,98.45454545454544,8.641338280192901,2983.7272727272725,1811.047878489638,,,,,21.049090909090907,12.06164205615923,59.52727272727272,6.366488971024909,68.60909090909091,7.164698813691275
2002-01-01,SP,884395021.6,22.0,,4.0,,0.0,,207.0,,5.0,,44.0,,3.13,,92.0,,1208.0,,,,,,14.43,,66.0,,72.0,
2003-01-01,SP,1105374899.6,45.0,,7.0,,0.0,,193.0,,20.0,,39.0,,3.43,,96.0,,1100.0,,,,,,25.72,,66.8,,72.7,
2004-01-01,SP,1135622593.6,27.0,,3.0,,0.0,,177.0,,12.0,,39.0,,2.46,,98.0,,1203.0,,,,,,16.21,,65.9,,71.7,
2005-01-01,SP,955193117.6,39.22222222222222,23.891944249056,2.9753086419753085,3.3688844913486404,47.22666666666667,40.69118150474685,179.0,47.61415869369225,35.25333333333333,29.5722172999597,21.88,12.130996706004046,1.700246913580247,0.8849462911790776,99.42666666666666,5.835986526607028,3168.31506849315,1480.543564565171,,,,,17.83975308641975,12.46828837243796,59.18108108108108,5.387267477121228,69.00533333333333,5.01381586713648
2006-01-01,SP,1011065495.6,38.0,4.242640687119284,2.5,1.7320508075688772,9.25,11.926860441876562,206.5,27.160019636713567,42.5,34.684290392049256,33.0,8.041558721209878,1.905,1.144304737966829,101.66666666666669,4.72581562625261,2359.0,1045.056936247973,,,,,17.63,2.1799770640995275,63.5,2.861817604250838,72.3,3.439476704383969
2007-01-01,SP,961797417.6,38.0,,6.0,,0.0,,186.0,,6.0,,35.0,,3.42,,98.0,,1117.0,,,,,,22.24,,65.7,,71.5,
2008-01-01,SP,948720903.6,45.0,,7.0,,0.0,,195.0,,18.0,,43.0,,3.65,,96.0,,1003.0,,,,,,30.27,,66.4,,72.3,
2009-01-01,SP,953475999.6,28.0,,1.0,,0.0,,217.0,,16.0,,41.0,,1.87,,104.0,,1349.0,,,,,,10.68,,67.2,,73.2,
2010-01-01,SP,933927271.6,61.17857142857143,24.69435363699672,5.469879518072289,5.147429738436101,37.25,42.28289646338497,163.0253164556962,62.03927099613522,33.49367088607595,28.723649426071088,24.223684210526315,11.372010885456772,2.134698795180723,1.1959814189654978,98.58227848101266,7.260019769233359,3242.08,1838.1629692771048,,,,,28.949518072289155,14.562257338383484,58.37236842105264,6.72907321373378,67.52025316455696,6.666032913726191
2011-01-01,SP,882255228.4,32.0,,1.0,,0.0,,197.0,,12.0,,43.0,,1.07,,98.0,,1002.0,,,,,,10.77,,66.8,,72.4,
2012-01-01,SP,822182515.6,22.0,,4.0,,0.0,,187.0,,14.0,,39.0,,2.09,,102.0,,1336.0,,,,,,14.07,,66.3,,72.1,
2013-01-01,SP,1196910497.6,32.0,,1.0,,0.0,,204.0,,3.0,,41.0,,1.13,,92.0,,1033.0,,,,,,10.17,,66.1,,71.6,
2014-01-01,SP,1043320896.8,30.0,,0.0,,0.0,,213.0,,7.0,,39.0,,0.95,,97.0,,1021.0,,,,,,8.83,,67.2,,73.0,
2015-01-01,SP,996007691.6,39.25,21.768704739237386,2.988095238095238,3.413276868168216,28.0,31.39070918881292,189.9102564102564,55.5249296759376,38.76923076923077,30.504384644137343,28.384615384615383,10.107513945666271,1.7772619047619047,0.9153935899684704,100.53246753246754,6.568634432273806,2793.783783783784,1304.5740528844883,,,,,18.047469879518072,11.96753421669394,61.02207792207792,5.372998363567674,70.84935064935064,5.118326807623535
2016-01-01,SP,1055895484.0,34.0,,2.0,,0.0,,203.0,,15.0,,46.0,,1.5,,97.0,,864.0,,,,,,13.11,,67.3,,72.7,
2017-01-01,SP,858030656.0,20.0,,2.0,,0.0,,212.0,,12.0,,43.0,,1.07,,98.0,,1013.0,,,,,,9.44,,67.1,,73.0,
2018-01-01,SP,1187004047.6,36.0,,4.0,,0.0,,193.0,,9.0,,43.0,,1.78,,93.0,,1145.0,,,,,,16.12,,66.2,,72.2,
2019-01-01,SP,889625627.2,21.0,,3.0,,0.0,,209.0,,12.0,,43.0,,1.28,,95.0,,1044.0,,,,,,10.19,,67.1,,73.0,
2020-01-01,SP,1081757922.8,22.0,,0.0,,0.0,,217.0,,11.0,,44.0,,0.94,,104.0,,840.0,,,,,,7.71,,67.6,,73.5,
2021-01-01,SP,932632828.8,24.0,,1.0,,0.0,,206.0,,12.0,,43.0,,1.28,,103.0,,921.0,,,,,,10.69,,67.1,,72.8,
2022-01-01,SP,945233833.2,24.0,,2.0,,0.0,,227.0,,10.0,,45.0,,1.79,,103.0,,1040.0,,,,,,10.31,,68.3,,74.0,
2023-01-01,SP,748293607.2,23.0,,2.0,,0.0,,246.0,,30.0,,42.0,,1.23,,104.0,,680.0,,,,,,8.7,,69.1,,75.3,
1995-01-01,SZ,31198713.2,111.71428571428572,33.17486139490908,15.571428571428571,14.751916743903063,122.42857142857144,91.56574531060028,66.42857142857143,47.09160272935131,2.142857142857143,2.2677868380553634,8.571428571428571,10.659223593632303,3.26,1.9126421515798504,84.57142857142857,13.252133700617708,7179.285714285715,3501.7901000433912,,,,,65.16857142857143,37.83935272022652,45.17142857142857,10.43882405345773,52.07142857142857,11.949855548041056
1996-01-01,SZ,34448028.800000004,95.28571428571428,31.72650987063388,13.571428571428571,10.737118528064888,134.57142857142858,95.07866417315915,62.142857142857146,44.32241183054224,0.2857142857142857,0.4879500364742666,9.714285714285714,10.60996835864408,2.892857142857143,1.7210240583803031,81.0,13.466006584482772,7448.428571428572,3459.552324465448,,,,,53.90285714285714,30.372165280228604,44.114285714285714,10.10897762246156,50.871428571428574,11.459888639033435
1997-01-01,SZ,27605974.0,87.57142857142857,24.459879686656564,14.0,13.69914839202301,94.66666666666669,73.59528970434634,78.42857142857143,56.35854606256015,0.0,0.0,17.166666666666668,9.064583093924764,2.567142857142857,0.9636685855921332,79.42857142857143,12.286267983093197,6636.666666666667,2960.500137927149,,,,,52.67857142857143,31.67656253897689,48.48333333333333,8.283336686786711,53.3,11.414756531204096
1998-01-01,SZ,30960958.4,94.42857142857144,33.23580971811951,14.714285714285714,15.797829869049371,130.85714285714286,87.82450032390084,73.28571428571429,52.51575727250595,4.142857142857143,4.140393356054125,11.428571428571429,10.309496315810694,2.487142857142857,1.1877810444369827,85.85714285714286,13.107613200332231,7042.142857142857,3415.6311973324164,,,,,55.05571428571428,36.40082364321943,45.44285714285714,10.173799215445056,52.81428571428571,11.842075911965855
1999-01-01,SZ,34659366.4,118.85714285714286,35.648415445984746,19.0,18.45715759987617,116.57142857142856,80.00178569435631,80.85714285714286,57.70161341311169,0.2857142857142857,0.7559289460184545,7.428571428571429,13.636435786244917,3.224285714285714,1.6083828021013025,81.28571428571429,12.32496498594466,7584.857142857143,3604.556626853083,,,,,72.7,41.75791980770434,45.48571428571428,10.344632838889384,52.18571428571429,11.647521706558951
2000-01-01,SZ,33708347.2,105.42857142857144,34.09231165945945,17.428571428571427,15.78878444610966,105.14285714285714,89.86921714622973,83.14285714285714,58.03570329670225,0.8571428571428571,1.4638501094227998,9.857142857142858,8.764104278791061,3.185714285714286,1.624477938116911,83.28571428571429,13.174650984805195,7115.285714285715,3574.517483254941,,,,,64.83857142857143,39.01209873384214,46.54285714285714,10.388271775237229,53.55714285714286,11.940108478409668
2001-01-01,SZ,30987375.6,114.57142857142856,37.46935255582061,14.142857142857142,13.107613200332231,117.14285714285714,90.10998570530086,74.14285714285714,52.34955769131378,0.1428571428571428,0.3779644730092272,7.285714285714286,12.776466461353673,2.861428571428572,1.4349033483296425,82.14285714285714,11.408017231002813,7037.571428571428,3681.110514375739,,,,,66.10428571428572,37.50968090913013,45.642857142857146,10.482661421423016,52.5,11.846377786761092
2002-01-01,SZ,29375926.4,111.57142857142856,30.51151226918097,19.571428571428573,16.9298271585698,100.28571428571428,99.17276891989096,72.14285714285714,50.971981098863104,2.0,2.0816659994661326,11.857142857142858,8.820970684087087,3.3485714285714283,1.6129933722888077,84.85714285714286,13.384425917567672,7153.428571428572,3428.091590430593,,,,,70.72285714285714,40.47758174359634,46.614285714285714,10.339153506844516,53.34285714285714,11.822980044931867
2003-01-01,SZ,25545432.4,78.28571428571429,25.86963655017394,11.285714285714286,11.116268644263172,122.57142857142856,72.68162799235476,91.85714285714286,63.44664049795064,16.142857142857142,12.588732679511091,9.142857142857142,12.102734834581415,2.3328571428571427,1.3421713040904315,89.85714285714286,14.701797752072943,7048.571428571428,3652.4102022793504,,,,,44.93142857142857,26.99300244419618,47.05714285714286,10.358065640336704,54.77142857142858,12.124591303863166
2004-01-01,SZ,30617534.8,93.0,30.566866593312003,13.142857142857142,10.605479266689954,123.85714285714286,85.35304831781262,79.85714285714286,57.744923503942665,1.2857142857142858,1.6035674514745462,11.285714285714286,10.889050857234002,2.398571428571429,0.8614025108590557,82.42857142857143,13.93864104874339,7382.857142857143,3472.1550190321973,,,,,52.65714285714286,27.84920149321204,45.51428571428572,10.465567124532487,52.48571428571428,12.038331635713837
2005-01-01,SZ,26443617.2,77.83333333333333,25.709271997990665,8.0,8.555699854482976,132.57142857142858,70.09007809682514,77.85714285714286,55.52905717258479,4.285714285714286,4.423960733486292,4.0,11.195237082497776,2.32,1.37344821525968,85.85714285714286,14.099983113802788,7383.857142857143,3566.174534360848,,,,,39.315000000000005,21.697729604730537,44.85714285714285,10.499818592537231,51.871428571428574,12.063265766465602
