station,date,DP10,DP01,DP1X,DT32,DT00,DX70,DX90,PRCP,RHAV,TAVG,TMAX,TMIN,EMXT,EMNT,HTDD,EMXP,MNPN,MXPN,HXyz,HNyz
GHCND:AMM00037717,2019-01-01,,,,,,,,,,,,,,,,4.05,,,,
GHCND:AMM00037717,2019-01-01,,,,,,,,,,,,,88.0,,,,,,,
GHCND:AMM00037717,2019-01-01,,,,,,,,116.5,,,,,,,,,,,,
GHCND:AMM00037717,2019-01-01,,,,,,,,,,,54.5,,,,,,,,,
GHCND:AMM00037717,2020-01-01,,,,,,69,,,,,,,,,,,,,,
GHCND:AMM00037717,2020-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2020-01-01,,,,,,,,,,,,,85.0,,,,,,,
GHCND:AMM00037717,2020-01-01,,,,,,,,,,,53.6,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,109,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,80,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,,29,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,,,,,84,,,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2022-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AMM00037717,2022-01-01,,,,,,,,130.25,,,,,,,,,,,,
GHCND:AMM00037717,2022-01-01,,,,,,,,,,,54.0,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,117,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,79,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,,24,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,,,,,61,,,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2023-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AMM00037717,2023-01-01,,,,,,,,106.83,,,,,,,,,,,,
GHCND:AMM00037717,2023-01-01,,,,,,,,,,,54.8,,,,,,,,,
