station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,code,latitude,longitude,elevation,location,geometry
US1ARSV0002,2015,82.0,21.0,,,,,7.53,,,,,76.47,,,US,34.1008,-94.1136,146.0,AR LOCKESBURG 9.6 NNE,POINT (-10476678.028721832 4018389.7614701292)
US1ARVB0011,2015,79.0,26.0,,,,,4.41,,,,,72.65,,,US,35.4755,-92.3039,231.3,AR BEE BRANCH 5.4 ENE,POINT (-10275223.146233244 4203890.475468859)
US1ARWH0005,2015,84.0,23.0,,,,,4.06,,,,,69.7,,,US,35.1937,-91.6902,64.9,AR SEARCY 4.1 SE,POINT (-10206906.374733413 4165608.709120918)
US1ARWS0024,2015,74.0,24.0,,,,,5.62,,,,,73.33,,,US,35.9828,-94.3105,380.4,AR PRAIRIE GROVE 0.5 NE,POINT (-10498596.836459028 4273148.89367753)
US1AZAP0002,2015,37.0,2.0,,,,,2.57,,,,,14.78,,,US,32.3471,-110.9996,748.9,AZ TUCSON 9.9 NNW,POINT (-12356418.950257048 3786099.758707545)
US1AZCH0017,2015,43.0,5.0,,,,,1.32,,,,,20.3,,,US,31.549,-110.2776,1391.7,AZ SIERRA VISTA 1.3 E,POINT (-12276046.277904307 3681900.1165088825)
US1AZCH0022,2015,45.0,3.0,,,,,1.93,,,,,17.94,,,US,31.6867,-110.3806,1373.7,AZ WHETSTONE 2.6 SW,POINT (-12287512.185456011 3699813.222676294)
US1AZCN0002,2015,56.0,7.0,,,,,1.41,,,,,29.09,,,US,35.0938,-111.6954,2078.7,AZ FLAGSTAFF 7.8 SSW,POINT (-12433875.05195101 4152069.7715310603)
US1AZCN0021,2015,49.0,3.0,,,,,1.43,,,,,22.85,,,US,35.256,-111.7404,2231.1,AZ FLAGSTAFF 6.8 NW,POINT (-12438884.429036707 4174060.414558638)
US1AZGH0002,2015,35.0,2.0,,,,,1.66,,,,,13.22,,,US,32.8857,-109.81,869.0,AZ PIMA 0.7 ESE,POINT (-12223993.284009371 3856943.7528073066)
US1AZGL0001,2015,53.0,2.0,,,,,1.35,,,,,22.02,,,US,34.2371,-111.344,1504.2,AZ PAYSON 1.0 WSW,POINT (-12394757.382886251 4036643.865626549)
US1AZMH0004,2015,13.0,0.0,,,,,0.9,,,,,5.43,,,US,34.7663,-114.4954,169.2,AZ TOPOCK 3.3 NNW,POINT (-12745569.626172176 4107802.2216861085)
US1AZMH0006,2015,14.0,1.0,,,,,1.15,,,,,5.22,,,US,34.521,-114.2802,451.4,AZ LAKE HAVASU 3.5 NE,POINT (-12721613.67175346 4074761.502310358)
US1AZMH0022,2015,25.0,1.0,,,,,1.46,,,,,10.21,,,US,35.3579,-114.0099,1146.0,AZ KINGMAN 12.5 N,POINT (-12691524.01339204 4187898.4539052765)
US1AZMR0010,2015,25.0,1.0,,,,,2.65,,,,,12.06,,,US,33.4267,-111.7432,401.1,AZ MESA 0.6 NNW,POINT (-12439196.123610927 3928542.3786053597)
US1AZMR0016,2015,31.0,2.0,,,,,1.62,,,,,12.04,,,US,33.71,-111.8415,781.2,AZ SCOTTSDALE 2.3 NE,POINT (-12450138.829555904 3966215.1926496704)
US1AZMR0026,2015,19.0,0.0,,,,,0.63,,,,,7.06,,,US,33.6648,-112.371,384.0,AZ SUN CITY WEST 1.0 W,POINT (-12509082.499930942 3960196.1854391103)
US1AZMR0032,2015,21.0,0.0,,,,,0.71,,,,,6.78,,,US,33.3404,-111.9303,361.2,AZ TEMPE 3.3 S,POINT (-12460024.000338348 3917091.031535301)
US1AZMR0035,2015,20.0,0.0,,,,,0.66,,,,,7.77,,,US,33.5041,-112.3399,316.7,AZ LITCHFIELD PARK 1.1 E,POINT (-12505620.463767273 3938822.5420871475)
US1AZMR0041,2015,19.0,1.0,,,,,1.16,,,,,8.29,,,US,33.3355,-112.4871,277.7,AZ BUCKEYE 7.8 SE,POINT (-12522006.692812042 3916441.1830878593)
US1AZMR0045,2015,30.0,1.0,,,,,1.2,,,,,11.3,,,US,33.7566,-111.9046,694.3,AZ SCOTTSDALE 5.3 NNW,POINT (-12457163.089424962 3972423.977686725)
US1AZMR0046,2015,21.0,0.0,,,,,0.75,,,,,6.64,,,US,33.5339,-112.1957,347.2,AZ GLENDALE 3.5 S,POINT (-12489568.193194883 3942783.011028919)
US1AZMR0048,2015,20.0,0.0,,,,,,,,,,,,,US,33.358,-111.8563,367.3,AZ MESA 7.9 WSW,POINT (-12451786.358019646 3919425.4854719588)
US1AZPM0082,2005,27.0,0.0,,,,,0.99,,,,,,,,US,32.2261,-110.7984,805.9,AZ TUCSON 5.8 ENE,POINT (-12334021.468709443 3770242.9975661403)
USC00010008,1995,71.0,19.0,,,,,3.16,,,,,54.88,,,US,31.5703,-85.2483,139.0,AL ABBEVILLE,POINT (-9489797.346992223 3684669.2409004765)
USC00010140,1995,61.0,19.0,,,,,5.26,,,,,58.54,,,US,32.2322,-87.4103,53.3,AL ALBERTA,POINT (-9730470.086087283 3771041.877156143)
USC00010160,1995,74.0,18.0,71.0,232.0,65.0,13.0,3.0,102.0,2381.0,,,51.44,62.3,74.2,US,32.935,-85.9556,201.2,AL ALEXANDER CITY,POINT (-9568533.622830305 3863449.9647824243)
USC00010184,1995,65.0,22.0,,,,,3.65,,,,,57.43,,,US,33.21,-88.2878,50.3,AL BEVILL L&D,POINT (-9828152.93925838 3899809.655076887)
USC00010369,1995,79.0,20.0,,,,,5.49,,,,,65.39,,,US,33.2942,-85.7789,311.5,AL ASHLAND 3 ENE,POINT (-9548863.468807133 3910965.3542455737)
USC00010390,1995,75.0,14.0,76.0,209.0,47.0,9.0,3.52,98.0,3294.0,,,51.14,59.6,70.1,US,34.7753,-86.9508,210.0,AL ATHENS,POINT (-9679318.780067772 4109016.3578359256)
USC00010402,1995,81.0,23.0,42.0,257.0,84.0,20.0,6.05,98.0,1729.0,,,85.38,65.3,76.5,US,31.1819,-87.4389,91.4,AL ATMORE,POINT (-9733653.823523968 3634274.6734556356)
USC00010430,1995,73.0,13.0,45.0,241.0,81.0,17.0,4.83,101.0,2085.0,,,49.08,64.7,75.3,US,32.6,-85.5,198.7,AL AUBURN AGRONOMY FARM,POINT (-9517816.46282489 3819311.0405693473)
USC00010440,1995,68.0,16.0,,,,,4.59,,,,,52.46,,,US,32.4706,-86.68,61.0,AL AUTAUGAVILLE 3 N,POINT (-9649173.461960953 3802306.2341363537)
USC00010505,1995,72.0,21.0,,237.0,88.0,,3.94,105.0,,,,56.26,,75.1,US,33.4528,-87.3572,85.3,AL BANKHEAD L&D,POINT (-9724559.021126159 3932007.9101632843)
USC00010583,1995,79.0,31.0,27.0,265.0,63.0,20.0,6.04,96.0,1429.0,,,93.48,66.4,76.7,US,30.8839,-87.7853,82.6,AL BAY MINETTE,POINT (-9772214.89513476 3595750.88975938)
USC00010655,1995,74.0,13.0,72.0,213.0,67.0,11.0,3.19,99.0,2950.0,,,51.47,60.0,71.4,US,34.6892,-86.8819,183.8,AL BELLE MINA 2 N,POINT (-9671648.867152115 4097406.589469089)
USC00010764,1995,77.0,21.0,80.0,242.0,101.0,8.0,6.3,105.0,2628.0,,,61.55,61.7,76.2,US,33.3936,-87.0067,132.6,AL BESSEMER 3 WSW,POINT (-9685541.539603116 3924148.9063946805)
USC00010957,1995,80.0,23.0,,,,,5.05,,,,,56.81,,,US,34.2008,-86.1633,326.1,AL BOAZ,POINT (-9591654.681068068 4031779.44660183)
USC00011080,1995,81.0,23.0,78.0,277.0,111.0,13.0,9.78,101.0,2074.0,,,95.77,63.0,78.6,US,31.1414,-87.0486,52.7,AL BREWTON 3 ENE,POINT (-9690205.826267352 3629031.8975885645)
USC00011084,1995,83.0,24.0,,,,,7.5,,,,,88.34,,,US,31.0583,-87.055,25.9,AL BREWTON 3 SSE                      HCN,POINT (-9690918.271008432 3618281.571431567)
USC00011099,1995,80.0,21.0,78.0,206.0,47.0,8.0,3.96,98.0,3101.0,,,58.15,58.8,70.7,US,34.9808,-85.81,203.3,AL BRIDGEPORT 5 NW,POINT (-9552325.504970806 4136775.612724684)
USC00011178,1995,66.0,21.0,,,,,7.37,,,,,62.58,,,US,31.7056,-85.8369,138.7,AL BRUNDIDGE,POINT (-9555319.999273144 3702273.975992397)
USC00011225,1995,57.0,20.0,,,,,4.8,,,,,50.38,,,US,33.4514,-86.7156,139.9,AL CAHABA PUMP HOUSE,POINT (-9653136.435833193 3931821.992869193)
USC00011288,1995,53.0,21.0,,,,,5.1,,,,,60.69,,,US,33.0944,-86.7456,161.5,AL CALERA,POINT (-9656476.02055699 3884511.3826992046)
USC00011301,1995,65.0,17.0,56.0,250.0,91.0,16.0,6.57,100.0,2140.0,,,58.22,64.1,75.9,US,32.0289,-87.3167,71.6,AL CAMDEN 3 NW,POINT (-9720050.58174903 3744445.9900845094)
USC00011324,1995,73.0,13.0,87.0,239.0,82.0,9.0,5.31,104.0,,,,49.74,60.9,75.2,US,32.8236,-85.6561,207.3,AL CAMP HILL 2NW,POINT (-9535193.43533772 3848753.4987800233)
USC00011377,1995,78.0,21.0,,,,,3.01,,,,,58.1,,,US,33.8464,-87.4872,136.6,AL CARBON HILL 4SE,POINT (-9739030.554929283 3984398.1623281343)
USC00011566,1995,59.0,20.0,,,,,5.35,,,,,66.75,,,US,31.4714,-88.2503,86.9,AL CHATOM,POINT (-9823978.45835363 3671817.0556453476)
USC00011620,1995,78.0,20.0,62.0,250.0,94.0,11.0,4.75,102.0,2221.0,,,64.75,63.0,76.6,US,33.2814,-86.3431,126.8,AL CHILDERSBURG WTP,POINT (-9611669.9255127 3909268.776309146)
USC00011690,1995,68.0,15.0,,,,,5.8,,,,,58.19,,,US,31.6147,-87.5003,15.2,AL CLAIBORNE L&D,POINT (-9740488.840258675 3690443.554656846)
USC00011694,1995,66.0,18.0,64.0,228.0,75.0,14.0,6.3,103.0,2422.0,,,54.7,62.4,74.3,US,32.8158,-86.6044,179.8,AL CLANTON,POINT (-9640757.708456982 3847725.1800498604)
USC00011803,1995,76.0,27.0,32.0,253.0,46.0,23.0,5.55,97.0,1581.0,,,77.83,65.8,75.5,US,30.3875,-88.2269,3.7,AL CODEN,POINT (-9821373.582269069 3531846.462551871)
USC00011810,1995,55.0,21.0,,,,,4.4,,,,,51.24,,,US,31.7561,-88.1289,14.0,AL COFFEEVILLE L&D,POINT (-9810464.272171328 3708851.4900228265)
USC00012096,1995,85.0,21.0,74.0,208.0,47.0,10.0,3.15,97.0,,,,56.59,59.1,70.4,US,34.2067,-86.8,246.9,AL CULLMAN 1.5SE/KRESS FARMS,POINT (-9662531.800856145 4032569.938275357)
USC00012124,1995,77.0,15.0,,,,,5.45,,,,,54.48,,,US,32.8603,-85.7475,222.2,AL DADEVILLE 2,POINT (-9545368.036796227 3853593.0943325316)
USC00012172,1995,71.0,24.0,,,,,7.6,,,,,78.41,,,US,30.2506,-88.0775,2.4,AL DAUPHIN IS #2,POINT (-9804742.450344553 3514280.4227406275)
USC00012245,1995,69.0,21.0,62.0,247.0,99.0,13.0,4.16,99.0,,,,57.52,62.9,76.3,US,32.5192,-87.88,30.5,AL DEMOPOLIS L&D,POINT (-9782756.85091288 3808689.9930506684)
USC00012632,1995,63.0,19.0,,,,,2.95,,,,,52.94,,,US,33.2569,-87.7972,76.8,AL ELROD,POINT (-9773539.5970752 3906022.120267401)
USC00012675,1995,69.0,19.0,31.0,,,18.0,8.34,,1471.0,,,63.27,,,US,31.2975,-85.8997,102.7,AL ENTERPRISE 4 W,POINT (-9562310.86329496 3649251.714926736)
USC00012730,1995,59.0,12.0,,,,,4.78,,,,,48.63,,,US,32.0111,-85.09,91.4,AL EUFAULA WILDLIFE REF,POINT (-9472175.471599648 3742120.2215305935)
USC00012758,1995,87.0,22.0,46.0,243.0,51.0,19.0,8.1,95.0,1958.0,,,76.94,64.0,74.6,US,31.445,-86.9533,88.4,AL EVERGREEN,POINT (-9679597.078794755 3668388.6610648325)
USC00012813,1995,79.0,26.0,27.0,272.0,76.0,23.0,7.37,99.0,1408.0,,,85.52,67.0,77.4,US,30.5467,-87.8808,7.0,AL FAIRHOPE 2 NE                      HCN,POINT (-9782845.906505516 3552305.1759177214)
USC00012883,1995,73.0,23.0,73.0,233.0,73.0,12.0,2.97,100.0,2595.0,,,57.01,61.5,73.7,US,33.6794,-87.83,100.9,AL FAYETTE,POINT (-9777190.876373217 3962140.028787735)
USC00013154,1995,75.0,26.0,,215.0,66.0,,4.6,100.0,2577.0,,,65.07,,72.2,US,34.0219,-85.9878,172.2,AL GADSDEN,POINT (-9572118.110433849 4007836.5669071884)
USC00013160,1995,62.0,22.0,56.0,231.0,82.0,16.0,3.59,98.0,2250.0,,,52.38,63.1,74.0,US,32.8347,-88.1342,38.1,AL GAINESVILLE LOCK                   HCN,POINT (-9811054.265472531 3850217.032611549)
USC00013251,1995,73.0,20.0,49.0,250.0,68.0,17.0,3.11,98.0,1880.0,,,56.82,64.7,75.9,US,31.0383,-85.8708,44.2,AL GENEVA #2,POINT (-9559093.730011037 3615695.6652553403)
USC00013271,1995,62.0,22.0,,,,,7.8,,,,,60.49,,,US,31.6772,-86.8061,91.4,AL GEORGIANA,POINT (-9663210.849749986 3698576.5271652085)
USC00013511,1995,66.0,22.0,41.0,,,16.0,3.46,,,,,57.26,,,US,32.6922,-87.5761,75.9,AL GREENSBORO                         HCN,POINT (-9748926.857660806 3831442.4226721213)
USC00013519,1995,66.0,15.0,40.0,253.0,109.0,18.0,7.2,101.0,1570.0,,,56.07,66.4,78.4,US,31.79,-86.6086,104.2,AL GREENVILLE,POINT (-9641225.250318313 3713268.922973999)
USC00013620,1995,88.0,29.0,74.0,191.0,32.0,8.0,4.35,94.0,,,,70.3,58.6,69.0,US,34.2314,-87.6353,280.4,AL HALEYVILLE,POINT (-9755516.971515767 4035879.8912159386)
USC00013645,1995,81.0,24.0,93.0,235.0,71.0,6.0,3.11,99.0,2954.0,,,66.15,59.8,73.3,US,34.1389,-87.9947,149.4,AL HAMILTON,POINT (-9795525.196506869 4023489.345376171)
USC00013655,1995,78.0,21.0,,,,,3.25,,,,,59.9,,,US,34.0608,-86.7906,179.8,AL HANCEVILLE,POINT (-9661485.397642689 4013038.360290997)
USC00013761,1995,75.0,17.0,36.0,253.0,95.0,17.0,3.57,101.0,1691.0,,,54.44,65.7,77.0,US,31.3625,-85.3397,112.8,AL HEADLAND,POINT (-9499971.948450727 3657681.207899166)
USC00013775,1995,75.0,20.0,76.0,225.0,47.0,9.0,5.3,98.0,2782.0,,,60.04,60.1,72.2,US,33.6433,-85.6094,307.8,AL HEFLIN,POINT (-9529994.815117674 3957334.2824731367)
USC00013816,1995,,,,,,,,,2034.0,,,,,,US,31.8814,-86.2503,132.0,AL HIGHLAND HOME                      HCN,POINT (-9601339.476767082 3725187.210964303)
USC00013842,1995,64.0,20.0,,,,,6.0,,,,,53.38,,,US,33.5211,-85.3806,361.2,AL HIGHTOWER,POINT (-9504524.915624173 3941081.7012823354)
USC00013899,1995,72.0,17.0,,,,,5.04,,,,,60.71,,,US,34.3606,-87.9283,256.0,AL HODGES,POINT (-9788133.582318196 4053209.487295126)
USC00013930,1995,72.0,15.0,,,,,2.06,,,,,50.58,,,US,33.2533,-87.45,59.4,AL HOLT L&D,POINT (-9734889.469871774 3905545.1380577246)
USC00014080,1995,67.0,20.0,,,,,9.16,,,,,56.08,,,US,32.2464,-85.4139,122.5,AL HURTSBORO,POINT (-9508231.854667589 3772901.7738209683)
USC00014209,1995,70.0,17.0,,,,,5.52,,,,,55.8,,,US,33.8258,-85.7811,192.0,AL JACKSONVILLE,POINT (-9549108.371686878 3981650.179112932)
USC00014226,1995,77.0,23.0,70.0,226.0,61.0,11.0,3.12,101.0,2755.0,,,59.61,60.6,72.6,US,33.9047,-87.3153,148.1,AL JASPER,POINT (-9719894.734461918 3992178.8485251768)
USC00014431,1995,66.0,19.0,,,,,8.47,,,,,68.94,,,US,31.2403,-86.1947,82.3,AL KINSTON,POINT (-9595150.113078978 3641838.6163218427)
USC00014502,1995,73.0,14.0,,,,,2.5,,,,,45.56,,,US,32.9069,-85.4336,225.6,AL LAFAYETTE 2W,POINT (-9510424.848636217 3859741.1077388437)
USC00014798,1995,38.0,19.0,52.0,234.0,91.0,15.0,2.5,98.0,,,,44.85,63.9,75.0,US,32.5811,-88.1897,39.0,AL LIVINGSTON,POINT (-9817232.497211559 3816825.796488178)
USC00015112,1995,71.0,18.0,,,,,3.93,,,,,62.76,,,US,32.7028,-87.2681,52.4,AL MARION 7 NE,POINT (-9714640.454496479 3832837.9468583674)
USC00015121,1995,67.0,26.0,53.0,234.0,82.0,15.0,4.32,99.0,2212.0,,,58.29,63.3,74.4,US,32.4714,-87.2314,61.0,AL MARION JUNCTION 2 NE,POINT (-9710555.029184364 3802411.2884126236)
USC00015420,1995,63.0,21.0,,,,,5.17,,,,,55.27,,,US,32.1003,-87.3983,35.1,AL MILLERS FERRY L&D,POINT (-9729134.252197761 3753779.787754145)
USC00015439,1995,64.0,13.0,,,,,6.6,,1961.0,,,55.37,,,US,32.4419,-85.8889,65.5,AL MILSTEAD,POINT (-9561108.612794394 3798538.034985959)
USC00015635,1995,91.0,17.0,67.0,224.0,59.0,10.0,3.65,99.0,2645.0,,,59.62,61.3,72.6,US,34.4883,-87.2989,189.6,AL MOULTON 2,POINT (-9718069.094812911 4070364.402521928)
USC00015658,1995,73.0,20.0,,,,,4.0,,,,,59.2,,,US,32.9964,-87.6319,36.6,AL MOUNDVILLE,POINT (-9755138.48524707 3871558.157342662)
USC00016121,1995,83.0,21.0,70.0,209.0,51.0,11.0,5.59,97.0,2904.0,,,63.7,60.0,71.0,US,33.9264,-86.4211,335.3,AL ONEONTA,POINT (-9620352.845794573 3995076.28975424)
USC00016129,1995,64.0,16.0,57.0,227.0,62.0,12.0,6.75,101.0,,,,52.07,62.5,74.4,US,32.6592,-85.4497,191.1,AL OPELIKA,POINT (-9512217.09243799 3827098.93676862)
USC00016246,1995,69.0,22.0,,,,,5.83,,,,,59.92,,,US,33.745,-86.6417,220.1,AL PALMERDALE,POINT (-9644909.92546357 3970878.125008644)
USC00016334,1995,69.0,20.0,,,,,4.25,,,,,63.03,,,US,32.2258,-88.0281,25.9,AL PENNINGTON 2 NE,POINT (-9799243.267499365 3770203.7098025763)
USC00016478,1995,67.0,16.0,83.0,227.0,90.0,11.0,6.49,102.0,2694.0,,,52.78,61.2,74.2,US,33.6906,-86.685,185.3,AL PINSON,POINT (-9649730.05941492 3963631.422104819)
USC00016508,1995,65.0,21.0,,,,,5.8,,,,,58.3,,,US,32.6131,-86.9056,70.1,AL PLANTERSVILLE 2 SSE,POINT (-9674287.139083916 3821033.9277211553)
USC00016847,1995,70.0,,,,,,,,,,,,,,US,33.3739,-88.0053,70.1,AL REFORM,POINT (-9796705.18310928 3921534.8620956424)
USC00027619,2015,34.0,4.0,29.0,290.0,112.0,22.0,2.0,109.0,1624.0,,,19.48,65.4,80.8,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2016,25.0,4.0,27.0,305.0,116.0,22.0,1.87,112.0,1864.0,,,12.79,66.4,82.9,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2017,18.0,1.0,19.0,308.0,143.0,22.0,1.1,112.0,1600.0,,,8.07,67.3,83.9,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2018,29.0,5.0,18.0,299.0,130.0,24.0,2.3,109.0,1300.0,,,16.15,66.7,82.6,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2019,35.0,7.0,39.0,279.0,118.0,20.0,2.0,109.0,2092.0,,,19.25,65.0,81.7,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2020,14.0,3.0,31.0,297.0,173.0,20.0,1.25,109.0,1836.0,,,7.12,67.5,85.3,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2021,31.0,5.0,38.0,303.0,139.0,25.0,1.65,113.0,1749.0,,,17.56,66.4,83.8,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2022,29.0,4.0,45.0,273.0,128.0,21.0,1.62,109.0,1641.0,,,16.52,65.3,81.5,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00027619,2023,22.0,1.0,,,,,1.75,,,,,10.75,,,US,31.4831,-111.5436,1094.2,AZ SASABE,POINT (-12416976.75324859 3673336.7700017085)
USC00414950,2015,,,,,,,,,,,,12.5,,,US,29.2694,-103.7575,732.4,TX LAJITAS,POINT (-11550232.065983081 3389092.757977744)
USC00414950,2016,,,35.0,311.0,196.0,23.0,,111.0,1228.0,,,11.04,72.1,88.1,US,29.2694,-103.7575,732.4,TX LAJITAS,POINT (-11550232.065983081 3389092.757977744)
USC00414950,2018,,,,,,,,,1265.0,,,8.99,,,US,29.2694,-103.7575,732.4,TX LAJITAS,POINT (-11550232.065983081 3389092.757977744)
USC00415048,2015,29.0,4.0,35.0,287.0,139.0,27.0,2.58,107.0,1823.0,,,17.02,69.6,81.4,US,29.8097,-101.5603,393.2,TX LANGTRY,POINT (-11305640.880812101 3457874.3106268197)
USC00415048,2016,41.0,8.0,26.0,295.0,137.0,26.0,1.58,107.0,1393.0,,,20.64,71.0,82.8,US,29.8097,-101.5603,393.2,TX LANGTRY,POINT (-11305640.880812101 3457874.3106268197)
USC00415048,2017,29.0,6.0,11.0,310.0,147.0,19.0,1.6,107.0,1021.0,,,16.21,71.3,84.1,US,29.8097,-101.5603,393.2,TX LANGTRY,POINT (-11305640.880812101 3457874.3106268197)
USC00415048,2018,26.0,4.0,33.0,276.0,145.0,17.0,2.1,110.0,1580.0,,,16.7,70.5,82.7,US,29.8097,-101.5603,393.2,TX LANGTRY,POINT (-11305640.880812101 3457874.3106268197)
USC00415048,2020,,,,,,,,,1501.0,,,,,,US,29.8097,-101.5603,393.2,TX LANGTRY,POINT (-11305640.880812101 3457874.3106268197)
USC00417622,2015,,,,298.0,173.0,,,107.0,1019.0,,,,,84.8,US,26.3769,-98.8117,52.4,TX RIO GRANDE CITY                    HCN,POINT (-10999668.12841771 3026859.177087394)
USC00417622,2016,,,6.0,323.0,199.0,29.0,,105.0,,,,,75.9,88.2,US,26.3769,-98.8117,52.4,TX RIO GRANDE CITY                    HCN,POINT (-10999668.12841771 3026859.177087394)
USC00417622,2022,28.0,3.0,13.0,301.0,209.0,26.0,5.75,107.0,745.0,,,19.22,74.7,87.1,US,26.3769,-98.8117,52.4,TX RIO GRANDE CITY                    HCN,POINT (-10999668.12841771 3026859.177087394)
USC00417622,2023,31.0,8.0,0.0,322.0,199.0,36.0,2.5,112.0,637.0,,,20.56,77.1,88.9,US,26.3769,-98.8117,52.4,TX RIO GRANDE CITY                    HCN,POINT (-10999668.12841771 3026859.177087394)
USW00093026,2015,30.0,1.0,,,,,2.02,,2311.0,,,12.58,,,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2016,30.0,2.0,86.0,290.0,102.0,13.0,1.75,109.0,,,,13.5,63.2,80.8,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2017,21.0,3.0,57.0,293.0,116.0,17.0,1.15,109.0,2167.0,,,9.53,64.4,81.9,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2018,32.0,3.0,82.0,272.0,111.0,15.0,1.16,105.0,2065.0,,,13.93,63.4,79.9,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2019,32.0,4.0,70.0,252.0,103.0,10.0,2.19,103.0,2877.0,,,16.29,61.7,77.9,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
USW00093026,2023,20.0,1.0,89.0,263.0,122.0,12.0,1.75,107.0,,,,6.81,63.2,80.7,US,31.4583,-109.6067,1247.9,AZ DOUGLAS (BISBEE) INTL AP               72272,POINT (-12201362.0315311 3670115.7227195115)
UY000001001,1995,41.0,14.0,,,,,3.11,,,,,34.88,,,UY,-30.12,-57.08,30.0,PASO DEL LEON,POINT (-6354116.534480055 -3497545.782867451)
UY000001001,1996,49.0,14.0,,,,,7.32,,,,,49.43,,,UY,-30.12,-57.08,30.0,PASO DEL LEON,POINT (-6354116.534480055 -3497545.782867451)
UY000001019,1995,57.0,13.0,,,,,3.15,,,,,44.41,,,UY,-30.3,-56.95,100.0,BERNABE RIVERA,POINT (-6339645.00067693 -3520616.2235189)
UY000001019,1996,59.0,15.0,,,,,5.55,,,,,50.24,,,UY,-30.3,-56.95,100.0,BERNABE RIVERA,POINT (-6339645.00067693 -3520616.2235189)
UY000001021,1995,33.0,8.0,,,,,2.68,,,,,23.39,,,UY,-30.3,-56.8,120.0,EL TOPADOR,POINT (-6322947.077057938 -3520616.2235189)
UY000001021,1996,46.0,12.0,,,,,6.34,,,,,38.7,,,UY,-30.3,-56.8,120.0,EL TOPADOR,POINT (-6322947.077057938 -3520616.2235189)
UY000001035,1995,44.0,10.0,,,,,2.24,,,,,27.24,,,UY,-30.4,-56.58,190.0,COLONIA RIVERA,POINT (-6298456.789083418 -3533451.610927057)
UY000001035,1996,53.0,12.0,,,,,5.35,,,,,47.52,,,UY,-30.4,-56.58,190.0,COLONIA RIVERA,POINT (-6298456.789083418 -3533451.610927057)
UY000001040,1995,52.0,12.0,,,,,3.35,,,,,40.98,,,UY,-30.4,-57.47,101.0,TOMAS GOMENSORO,POINT (-6397531.135889432 -3533451.610927057)
UY000001040,1996,56.0,15.0,,,,,5.59,,,,,49.84,,,UY,-30.4,-57.47,101.0,TOMAS GOMENSORO,POINT (-6397531.135889432 -3533451.610927057)
UY000001044,1995,61.0,13.0,,,,,3.86,,,,,45.98,,,UY,-30.43,-57.07,100.0,PASO FARIAS,POINT (-6353003.339572122 -3537304.8139486765)
UY000001044,1996,54.0,13.0,,,,,4.65,,,,,50.91,,,UY,-30.43,-57.07,100.0,PASO FARIAS,POINT (-6353003.339572122 -3537304.8139486765)
UY000001047,1995,58.0,14.0,,,,,3.19,,,,,49.76,,,UY,-30.45,-56.77,115.0,JAVIER DE  VIANA,POINT (-6319607.492334141 -3539874.2809089962)
UY000001047,1996,62.0,16.0,,,,,5.59,,,,,57.76,,,UY,-30.45,-56.77,115.0,JAVIER DE  VIANA,POINT (-6319607.492334141 -3539874.2809089962)
UY000001048,1995,42.0,10.0,,,,,2.68,,,,,31.89,,,UY,-30.48,-56.67,120.0,TARUMAN,POINT (-6308475.543254814 -3543729.480102151)
UY000001048,1996,49.0,12.0,,,,,4.49,,,,,46.81,,,UY,-30.48,-56.67,120.0,TARUMAN,POINT (-6308475.543254814 -3543729.480102151)
UY000001054,1995,54.0,14.0,,,,,4.96,,,,,45.94,,,UY,-30.57,-57.68,70.0,COLONIA PALMA,POINT (-6420908.2289560195 -3555302.2855375586)
UY000001054,1996,52.0,12.0,,,,,5.04,,,,,45.5,,,UY,-30.57,-57.68,70.0,COLONIA PALMA,POINT (-6420908.2289560195 -3555302.2855375586)
