country,year,Quantity_hl,Quantity_gallons,Country_Code,dp10_mean,dp10_std,dp1x_mean,dp1x_std,dt32_mean,dt32_std,dx70_mean,dx70_std,dx90_mean,dx90_std,emnt_mean,emnt_std,emxp_mean,emxp_std,emxt_mean,emxt_std,htdd_mean,htdd_std,mnpn_mean,mnpn_std,mxpn_mean,mxpn_std,prcp_mean,prcp_std,tavg_mean,tavg_std,tmax_mean,tmax_std
Marshall Islands,2010,,,,179.0,,47.0,,0.0,,365.0,,1.0,,71.0,,4.18,,90.0,,0.0,,,,,,143.1,,82.7,,86.3,
Marshall Islands,2011,,,,200.0,,42.0,,0.0,,365.0,,0.0,,73.0,,3.89,,89.0,,0.0,,,,,,144.48,,82.4,,86.2,
Marshall Islands,2012,,,,162.0,,27.0,,0.0,,366.0,,6.0,,75.0,,5.13,,90.0,,0.0,,,,,,107.31,,83.3,,87.0,
Marshall Islands,2013,,,,159.0,,24.0,,0.0,,365.0,,0.0,,76.0,,3.68,,89.0,,0.0,,,,,,99.6,,82.8,,86.1,
Marshall Islands,2014,,,,169.16666666666666,51.26954911706038,43.833333333333336,16.16683848705945,0.0,0.0,363.75,1.8929694486000876,80.5,61.196405123176966,71.5,1.9148542155126755,4.785,1.9206014682905976,91.75,1.892969448600092,0.0,,,,,,130.71,44.73807774144973,82.875,0.4573474244670776,87.425,0.6652067347825034
Marshall Islands,2015,,,,151.0,18.45715759987617,37.5,10.847426730181986,0.0,0.0,363.0,2.449489742783176,66.5,68.7143847143134,71.75,2.06155281280883,5.2,2.149154872657312,90.75,0.957427107756338,0.0,0.0,,,,,118.0075,28.017466427212867,82.9,0.469041575982348,87.475,0.8732124598286503
Marshall Islands,2016,,,,146.0,,28.0,,0.0,,366.0,,10.0,,75.0,,4.98,,93.0,,0.0,,,,,,103.07,,83.7,,87.0,
Marshall Islands,2017,,,,201.0,,49.0,,0.0,,365.0,,0.0,,74.0,,4.52,,89.0,,0.0,0.0,,,,,163.02,,82.9,,86.4,
Marshall Islands,2018,,,,209.0,,52.0,,0.0,,365.0,,1.0,,74.0,,4.83,,90.0,,0.0,,,,,,171.67,,82.8,,86.4,
Marshall Islands,2019,,,,157.0,,36.0,,0.0,,364.0,,1.0,,74.0,,4.39,,90.0,,0.0,,,,,,124.23,,83.0,,86.4,
Marshall Islands,2020,,,,183.66666666666663,13.316656236958789,46.66666666666666,8.020806277010644,0.0,0.0,365.6666666666667,0.5773502691896216,12.0,15.620499351813308,71.33333333333333,1.5275252316519483,4.1433333333333335,1.7008919228843826,90.66666666666669,0.5773502691896247,0.0,0.0,,,,,133.67333333333332,22.46201311844808,82.46666666666665,0.7094598884597487,86.39999999999999,0.5567764362830002
Marshall Islands,2021,,,,188.66666666666663,24.37895267096873,50.66666666666666,16.010413278030438,0.0,0.0,361.6666666666667,5.773502691896254,47.333333333333336,63.95571384429489,71.33333333333333,2.309401076758505,3.8166666666666655,1.4619279508010417,92.0,2.0,0.0,0.0,,,,,148.3766666666667,41.40664721193125,82.83333333333333,0.152752523165196,86.86666666666667,0.9865765724632478
Marshall Islands,2022,,,,195.0,22.64950330581225,54.66666666666666,18.90326250501043,0.0,0.0,361.0,0.0,62.5,88.38834764831844,72.0,2.8284271247461903,4.406666666666666,1.2827444536357715,89.5,0.7071067811865476,0.0,0.0,,,,,156.82333333333335,47.74600018151609,82.5,0.4242640687119244,86.69999999999999,1.5556349186104017
Marshall Islands,2023,,,,166.0,28.16025568065745,48.66666666666666,21.22105872319601,0.0,0.0,361.5,4.949747468305833,53.0,67.88225099390856,72.0,2.8284271247461903,3.873333333333333,1.7208815570321316,90.0,0.0,0.0,0.0,,,,,142.1,56.69755550286097,83.0,0.0,87.15,1.0606601717798212
Martinique,1995,0.0,0.0,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,2000,,,,137.0,,10.0,,,,,,,,,,4.39,,,,,,,,,,65.6,,,,,
Mauritania,1995,0.0,0.0,MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,1995,0.0,0.0,MP,,,,,0.0,0.0,365.0,0.0,5.0,5.656854249492381,60.0,4.242640687119285,,,91.0,1.4142135623730951,0.0,0.0,,,,,,,75.45,0.7778174593051983,81.0,0.282842712474623
Mauritius,1996,,,,,,,,0.0,0.0,347.3333333333333,32.33161507461904,0.6666666666666666,1.1547005383792517,59.5,3.5355339059327378,,,89.0,3.0,0.0,0.0,,,,,,,75.2,0.4242640687119244,79.36666666666666,2.409010862020622
Mauritius,1997,,,,,,,,0.0,0.0,365.0,0.0,2.0,2.8284271247461903,59.5,4.949747468305833,,,89.5,2.1213203435596424,0.0,0.0,,,,,,,75.75,0.7778174593051983,81.4,0.282842712474618
Mauritius,1998,,,,,,,,0.0,0.0,365.0,0.0,5.0,2.8284271247461903,59.5,2.1213203435596424,,,92.5,0.7071067811865476,0.0,0.0,,,,,,,76.4,0.565685424949241,81.85,0.2121320343559572
Mauritius,1999,,,,,,,,0.0,0.0,365.0,0.0,0.0,0.0,59.0,4.242640687119285,,,88.0,0.0,0.0,0.0,,,,,,,75.8,0.4242640687119244,81.65,0.0707106781186557
Mauritius,2000,,,,,,,,0.0,0.0,366.0,0.0,0.5,0.7071067811865476,60.0,2.8284271247461903,,,90.0,2.8284271247461903,0.0,0.0,,,,,,,75.5,0.5656854249492461,81.1,0.4242640687119295
Mauritius,2001,,,,,,,,0.0,0.0,365.0,0.0,2.5,3.5355339059327378,57.5,4.949747468305833,,,90.5,0.7071067811865476,0.0,0.0,,,,,,,76.15,0.3535533905932738,82.5,0.5656854249492461
Mauritius,2002,,,,,,,,0.0,0.0,365.0,0.0,6.5,3.5355339059327378,59.0,1.4142135623730951,,,92.0,0.0,0.0,0.0,,,,,,,75.85,0.0707106781186557,81.8,0.4242640687119244
Mauritius,2003,,,,,,,,0.0,0.0,364.5,0.7071067811865476,1.5,0.7071067811865476,60.0,2.8284271247461903,,,91.0,1.4142135623730951,0.0,0.0,,,,,,,76.3,0.282842712474623,81.8,0.0
Mauritius,2004,,,,118.0,24.515301344262525,14.0,8.18535277187245,0.0,,336.0,16.97056274847714,4.0,5.656854249492381,54.0,,4.016666666666667,0.930716569817758,90.5,4.949747468305833,,,,,,,63.0,18.265352446640605,71.4,,79.25,3.181980515339464
Mauritius,2005,,,,107.0,16.97056274847714,12.5,6.363961030678928,,,,,,,,,3.17,1.470782104868019,,,,,,,,,55.92,18.58276620958247,,,,
Mauritius,2006,,,,98.33333333333331,12.662279942148388,10.666666666666666,2.309401076758504,0.0,0.0,342.0,16.97056274847714,0.5,0.7071067811865476,57.5,6.363961030678928,7.390000000000001,0.2910326442171051,88.0,4.242640687119285,,,,,,,60.11666666666667,12.443714611535146,71.6,,79.6,3.111269837220798
Mauritius,2007,,,,96.33333333333331,27.537852736430512,11.333333333333334,6.6583281184793925,0.0,,335.0,,0.0,,56.0,,5.263333333333334,2.969921435548984,87.0,,,,,,,,57.49333333333334,21.74306862734268,71.6,,77.6,
Mauritius,2008,,,,108.33333333333331,21.733231083604053,16.333333333333332,6.429100507328637,0.0,0.0,334.0,,0.0,,59.0,4.242640687119285,5.273333333333333,1.4353512926574228,85.0,,,,,,,,71.94333333333333,25.1826315807807,71.5,,77.5,
Mauritius,2009,,,,110.33333333333331,18.610033136277146,14.666666666666666,9.504384952922168,0.0,0.0,338.5,19.091883092036785,4.5,6.363961030678928,58.0,2.8284271247461903,3.52,1.850081079304364,88.5,3.5355339059327378,,,,,,,61.68333333333334,23.378777413144025,72.2,,80.19999999999999,2.969848480983497
Mauritius,2010,,,,101.5,19.091883092036785,8.5,2.1213203435596424,0.0,,346.0,9.899494936611664,2.5,3.5355339059327378,54.0,,3.07,1.0040916292848974,89.5,3.5355339059327378,15.0,,,,,,48.835,6.229610742253485,72.3,,80.55000000000001,3.040559159102157
Mauritius,2011,,,,98.0,10.816653826391969,10.333333333333334,5.686240703077327,,,348.0,,0.0,,,,3.41,1.6857342613828552,86.0,,,,,,,,50.53333333333333,16.097516371581463,,,78.8,
Mauritius,2012,,,,85.0,20.808652046684813,9.666666666666666,3.2145502536643185,0.0,,341.0,,0.0,,64.0,,5.156666666666666,2.012196146833934,88.0,,,,,,,,46.48333333333333,8.83237416176043,,,77.7,
Mauritius,2013,,,,116.0,14.142135623730953,17.5,0.7071067811865476,0.0,,345.0,,0.0,,54.0,,7.105,1.1950104602052651,87.0,,14.0,,,,,,73.225,7.8842406102300036,71.9,,78.1,
Mauritius,2014,,,,103.0,16.522711641858304,12.333333333333334,1.1547005383792517,0.0,,338.0,,0.0,,55.0,,3.936666666666666,0.9255448845590004,86.0,,8.0,,,,,,54.05,9.97274786605979,72.4,,78.6,
Mauritius,2015,,,,109.0,13.07669683062202,18.0,7.0,,,,,,,,,4.8933333333333335,0.1222020185321557,,,,,,,,,67.34333333333333,21.47218045130334,,,,
Mauritius,2016,,,,110.66666666666669,20.840665376454112,5.666666666666667,4.163331998932265,,,,,,,,,3.4233333333333333,1.9225590584773549,,,,,,,,,49.28,15.746202716845731,,,,
Mauritius,2017,,,,108.66666666666669,21.73323108360405,11.0,5.5677643628300215,,,,,,,,,4.553333333333334,1.7458904127502772,,,,,,,,,57.370000000000005,17.865573038668533,,,,
Mauritius,2018,,,,115.66666666666669,18.44812546936228,23.33333333333333,7.637626158259734,,,337.0,,0.0,,,,6.1933333333333325,1.7329839391446569,88.0,,,,,,,,91.19333333333331,29.94046147495615,,,78.6,
Mauritius,2019,,,,111.33333333333331,11.015141094572206,16.0,3.605551275463989,,,,,,,,,8.003333333333332,3.195814971698664,,,,,,,,,70.47666666666667,12.925402637184389,,,,
Mauritius,2020,,,,124.0,,16.0,,,,,,,,,,3.46,,,,,,,,,,71.23,,,,,
Mauritius,2021,,,,131.0,,19.0,,,,,,,,,,6.38,,,,,,,,,,75.39,,,,,
Mexico,1995,1466.0,38727615.2,MX,34.75925925925926,8.332557615887362,3.814814814814815,2.3072819431225566,12.0,14.87991144818686,312.7450980392157,46.13885266768343,28.764705882352946,25.08672018044137,28.942307692307693,4.63327039682941,1.997222222222222,0.902241269382032,95.74509803921568,4.676935480653552,1216.4423076923076,601.7760124459552,,,,,19.01851851851852,4.868200398739979,63.42745098039216,2.2564643521556067,78.71960784313725,2.924176438441642
Mexico,2000,,,,31.189655172413797,8.79484876454897,2.6206896551724137,2.0246514641091133,18.63157894736842,16.118569126218738,330.3928571428572,31.337272940137503,20.928571428571427,27.25159354330221,27.087719298245613,4.06325301484619,1.7239655172413793,1.053383753493195,94.0,4.647580015448905,1464.2241379310344,408.7274664899324,,,,,15.26448275862069,5.22229537904678,63.37857142857143,1.9286089462440208,79.88214285714285,2.885582162334736
Mexico,2005,,,,29.55172413793104,6.377516465948341,3.1379310344827585,1.700859182905098,19.615384615384617,24.06865494433709,317.7843137254902,40.78936808801537,34.8235294117647,29.03908117165758,28.21153846153846,4.991508626762126,1.6763793103448277,0.5290895797727238,97.68627450980392,4.696765678968588,1586.0384615384614,762.0922943832793,,,,,15.205,3.525751008712697,63.05490196078432,2.502104212497169,79.43137254901961,3.287521266612788
Mexico,2010,,,,35.35,7.0586525818449575,5.3,1.8346938967891224,35.724137931034484,30.9639253050454,293.375,53.89672363123587,31.946428571428573,23.83535925152694,25.155172413793103,5.03949915409636,2.0231666666666666,0.450903017370084,97.96363636363635,5.473720504521231,1708.0961538461538,679.9494000670813,,,,,20.043898305084745,3.6215609213046807,61.761818181818185,2.621950850535964,77.93090909090908,3.55485441319189
Mexico,2016,,,,16.0,9.16515138991168,1.6666666666666667,1.5275252316519468,,,,,,,,,1.5833333333333333,0.6700994951000435,,,,,,,,,7.613333333333334,2.24357601461001,,,,
Mexico,2017,,,,20.0,,2.0,,,,,,,,,,2.29,,,,,,,,,,9.93,,,,,
Mexico,2018,,,,29.0,,3.0,,,,,,,,,,1.36,,,,,,,,,,12.07,,,,,
Mexico,2019,,,,16.5,7.7781745930520225,2.0,0.0,,,,,,,,,1.84,0.5091168824543144,,,,,,,,,9.69,4.044650788387052,,,,
Micronesia,1995,0.0,0.0,FM,184.55555555555557,14.204850501775011,40.55555555555556,10.85254706406647,0.0,0.0,363.6,3.1304951684997,77.2,27.096125184239902,67.8,3.768288736283354,4.596666666666667,1.872525033210504,92.8,1.6431676725154982,0.0,0.0,72.0,,92.0,,142.56272727272727,32.46078067173034,80.72,0.9338094023942974,87.86,0.3286335345031079
Micronesia,1996,,,,206.0,26.398653164297773,53.7,14.65188649211349,0.0,0.0,366.0,0.0,86.6,25.5499510762741,66.8,2.683281572999749,4.825,0.9013970638218576,92.8,1.7888543819998317,0.0,0.0,71.0,,90.0,,164.65153846153848,30.162223018801143,80.96000000000001,0.3577708763999632,87.97999999999999,0.2683281572999703
Micronesia,1997,,,,178.63636363636363,48.52478279657257,46.63636363636363,27.68852732549251,0.0,0.0,364.5,1.0000000000000049,84.25,44.753956994512414,67.25,1.7078251276599314,6.192727272727273,3.334111848481064,93.0,1.1547005383792517,0.0,0.0,69.0,,89.0,,144.48363636363635,69.97680762548792,80.8,0.3559026084010417,87.95,0.4434711565216625
Micronesia,1998,,,,160.8181818181818,19.29154313069943,33.54545454545455,10.443788932792891,0.0,0.0,365.0,0.0,129.2,71.48216560793328,66.0,2.738612787525829,3.671818181818182,0.6284396260869963,93.6,0.8944271909999157,0.0,0.0,,,,,108.04416666666668,17.51991981007662,80.74000000000001,0.2701851217221266,88.67999999999999,0.6457553716385149
Micronesia,1999,,,,214.3571428571429,20.77575192699095,53.92857142857143,18.763566520558623,0.0,0.0,363.22222222222223,3.9616214413349047,55.66666666666666,51.58245825859795,64.44444444444444,3.045944480416177,4.667142857142857,0.8309070907186875,93.55555555555556,2.603416558635552,0.0,0.0,,,,,164.439375,35.03091196238926,79.96666666666667,0.9772410142846104,87.41111111111111,0.8623288880184322
Micronesia,2000,,,,207.4,27.35446337742101,48.9,16.468488428241102,0.0,0.0,364.6666666666667,1.966384160500356,44.333333333333336,43.241954935764255,67.4,4.037325847637271,5.866,1.396688146215102,92.16666666666669,1.8348478592697188,0.0,0.0,,,,,158.85399999999998,36.55040908723792,80.82000000000001,0.9338094023942978,87.33333333333333,0.814043405886115
Micronesia,2001,,,,199.07692307692307,49.4038823347274,44.92307692307692,16.049203191340155,0.0,0.0,363.6666666666667,3.265986323710912,82.83333333333333,43.13428643975308,68.4,1.6733200530681502,5.40076923076923,2.481147118903074,93.16666666666669,2.31660671385254,0.0,0.0,76.0,,99.0,,151.46857142857144,41.1272516535135,81.2,0.4301162633521258,88.0,0.569209978830306
Micronesia,2002,,,,191.14285714285717,27.489458519045616,48.142857142857146,12.708913545873369,0.0,0.0,364.5,0.836660026534079,119.16666666666669,68.12464067183524,67.83333333333333,2.3166067138525417,8.384285714285713,3.8773220621488704,92.66666666666669,1.8618986725025264,0.0,0.0,,,,,158.0007142857143,33.99838513456547,81.18333333333334,0.8447879418331364,88.25,1.0329569206893394
Micronesia,2003,,,,193.66666666666663,21.162860550187126,51.66666666666666,6.022181221672647,0.0,0.0,365.0,0.0,112.2,70.82160687247925,66.4,3.2093613071762417,7.683333333333333,2.7871610406768146,92.8,1.923538406167134,0.0,0.0,,,,,164.015,27.93916587874449,80.72,0.8348652585896702,88.2,1.1937336386313335
Micronesia,2004,,,,179.58333333333334,28.127819723971545,44.41666666666666,14.067747337492069,0.0,0.0,366.0,0.0,80.5,63.83572667401853,66.0,4.320493798938574,5.138333333333333,1.4116066496490207,94.0,2.1602468994692883,0.0,0.0,,,,,138.08461538461538,32.657801930366915,80.775,1.3425721582097534,88.025,1.053169818531975
Micronesia,2005,,,,211.75,24.958298553119896,51.75,16.439282222773596,0.0,0.0,365.0,0.0,60.75,53.30650366825172,66.5,4.509249752822893,6.055,0.57227615711298,92.25,2.217355782608345,0.0,0.0,,,,,168.16666666666666,29.72502626856141,81.3,0.5944184833375699,87.675,0.921502396451934
Micronesia,2006,,,,186.91666666666663,21.112074672321924,42.083333333333336,12.15399921711767,0.0,0.0,365.0,0.0,44.25,68.39286025115,70.0,2.160246899469287,4.614166666666667,1.0948263318762923,92.25,1.5,0.0,0.0,,,,,137.21076923076924,31.28003688764301,81.55,0.8020806277010598,87.3,1.2649110640673535
Micronesia,2007,,,,201.6153846153846,30.418027718055782,45.0,11.993053545004011,0.0,0.0,365.0,0.0,46.25,43.36184959154764,68.0,4.830458915396479,4.378461538461538,0.9626599101261576,92.0,1.8257418583505545,0.0,0.0,,,,,144.53153846153845,28.823529984532268,81.2,0.7164728420068289,87.575,0.5852349955359794
Micronesia,2008,,,,223.2,42.611031435533214,53.0,21.6794833886788,0.0,0.0,366.0,0.0,23.75,22.246722605064026,68.5,2.0816659994661326,4.646,0.6425962962856229,92.5,2.886751345948129,0.0,0.0,,,,,171.404,51.30720738843617,81.15,0.7325753658611981,87.07499999999999,0.4112987559751015
Micronesia,2009,,,,186.53846153846155,25.28047792472611,41.30769230769231,11.07086729051083,0.0,0.0,364.8,0.4472135954999531,111.6,86.29484341488777,70.2,3.03315017762062,4.817692307692308,1.3838843511781964,95.2,2.949576240750526,0.0,0.0,,,,,134.5430769230769,26.898811431181425,82.24,1.0876580344943003,88.34,1.1436782764396636
Micronesia,2010,,,,199.33333333333331,28.746014216467184,43.66666666666666,9.71253485622231,0.0,0.0,365.0,0.0,105.66666666666669,58.38093296045665,71.33333333333333,3.055050463303893,5.013333333333333,0.8408527417647714,95.0,1.7320508075688772,0.0,0.0,,,,,139.53,27.763542641384937,82.33333333333333,1.4571661996262886,88.39999999999999,0.754983443527077
Micronesia,2011,,,,213.8,21.56540439376611,46.8,14.551059526142188,0.0,0.0,365.0,0.0,67.25,56.84115293224326,70.4,2.302172886644267,4.941,1.379987520072394,94.0,1.4142135623730945,0.0,0.0,,,,,156.251,28.851107989507472,82.075,0.873212459828646,87.75,0.5802298395176402
Micronesia,2012,,,,205.33333333333331,26.10236260060252,46.0,5.291502622129181,0.0,0.0,365.6666666666667,0.5773502691896216,110.66666666666669,31.182259913824936,71.66666666666667,3.2145502536643176,6.326666666666667,0.467154506917501,94.33333333333331,0.5773502691896247,0.0,0.0,,,,,153.49666666666667,12.823316003800787,82.60000000000001,0.8185352771872423,88.33333333333333,0.4509249752822836
Micronesia,2013,,,,186.0,20.952326839756964,36.333333333333336,2.886751345948128,0.0,0.0,365.0,0.0,91.66666666666669,67.03978918025722,71.66666666666667,1.5275252316519463,4.973333333333334,0.9143485841479344,94.0,1.0,0.0,0.0,,,,,125.73333333333332,8.423659141568665,82.76666666666667,0.7234178138070156,88.10000000000001,1.0535653752852727
Micronesia,2014,,,,183.7,24.184705910967786,39.2,10.528268824666496,0.0,0.0,365.0,0.0,94.33333333333331,62.01075175591192,71.0,3.4641016151377544,5.806,0.9319298972204578,94.66666666666669,2.516611478423585,0.0,0.0,,,,,138.057,27.66497627366093,82.26666666666667,0.8082903768654738,88.2,0.8544003745317568
Micronesia,2015,,,,203.42857142857144,66.04255482353062,54.57142857142857,18.998746825840406,0.0,0.0,364.8333333333333,0.4082482904638565,85.33333333333333,79.23803800364233,70.0,1.673320053068152,8.102857142857143,3.5442757336570865,94.0,1.4142135623730956,0.0,0.0,,,,,170.98142857142855,43.65079397085137,81.91666666666667,0.4792355023020135,87.91666666666667,1.1356349178616632
Micronesia,2016,,,,191.7142857142857,82.1253397470685,44.57142857142857,17.33836923182361,0.0,0.0,365.2,1.7888543819998286,144.0,57.95256681114306,70.0,2.449489742783179,5.507142857142857,1.7928256495052188,93.8,1.6431676725154976,0.0,0.0,,,,,136.81142857142856,39.27625636801086,82.7,0.6442049363362575,88.74,0.7668115805072351
Micronesia,2017,,,,209.16666666666663,32.560200654582374,56.333333333333336,20.69460477193673,0.0,0.0,363.6666666666667,1.9663841605003611,99.5,79.86676405113707,71.16666666666667,1.6020819787597218,5.9,1.7811456987006984,93.66666666666669,1.2110601416389963,0.0,0.0,,,,,177.46,43.74105211354661,82.48333333333333,0.5231315959361209,88.08333333333333,1.0962055768270256
Micronesia,2018,,,,179.22222222222223,27.774888738651036,48.44444444444444,14.213647588771074,0.0,0.0,364.4,1.3416407864998754,94.2,106.88404932448996,68.2,5.890670590009254,6.482222222222223,3.4648043876161965,93.2,1.923538406167136,0.0,0.0,,,,,150.61111111111111,41.76348777474304,82.34,0.7231873892705847,88.16,1.535578067048368
Micronesia,2019,,,,172.5,29.33549775564459,45.5,16.08903797177267,0.0,0.0,364.8,0.4472135954999531,88.8,84.7508112055572,71.4,3.435112807463533,7.029999999999999,1.7245620562085566,93.6,2.8809720581775866,0.0,0.0,,,,,141.26125,38.939635862080536,82.12,1.147606204235589,88.02000000000001,1.3645512082732565
